experiment	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
tdT_Expression	cluster_11_down	R-MMU-3000157	Laminin interactions	7/134	26/8828	8.20583934038869e-08	1.15952077635927e-06	9.83949614270863e-07	Hspg2/Nid1/Col4a1/Col4a2/Lama4/Lamb1/Lamb2	7
tdT_Expression	cluster_11_down	R-MMU-6806834	Signaling by MET	10/134	73/8828	1.27824038788296e-07	1.73095052525817e-06	1.46885518256726e-06	Col3a1/Col5a2/Col1a1/Col1a2/Col5a1/Fn1/Col5a3/Lama4/Lamb1/Lamb2	10
tdT_Expression	cluster_11_down	R-MMU-2214320	Anchoring fibril formation	5/134	14/8828	1.3412924786099e-06	1.74368022219288e-05	1.47965738692966e-05	Col1a1/Col1a2/Col4a1/Bmp1/Col4a2	5
tdT_Expression	cluster_11_down	R-MMU-76002	Platelet activation, signaling and aggregation	14/134	241/8828	1.62412323860455e-05	0.000203015404825569	0.000172275420451171	Sparc/Col1a1/Col1a2/Fn1/Cd9/Serping1/Islr/Timp1/Timp3/Pdpn/F2r/Rarres2/Gng11/Igf1	14
tdT_Expression	cluster_11_down	R-MMU-114608	Platelet degranulation 	9/134	115/8828	5.90202388023074e-05	0.000710428800398144	0.000602857799852029	Sparc/Fn1/Cd9/Serping1/Islr/Timp1/Timp3/Rarres2/Igf1	9
tdT_Expression	cluster_11_down	R-MMU-76005	Response to elevated platelet cytosolic Ca2+	9/134	120/8828	8.23312097248888e-05	0.000955630112878173	0.000810931464207551	Sparc/Fn1/Cd9/Serping1/Islr/Timp1/Timp3/Rarres2/Igf1	9
tdT_Expression	cluster_11_down	R-MMU-1630316	Glycosaminoglycan metabolism	8/134	120/8828	0.000461546778023136	0.00517250699508686	0.00438930148247047	Bgn/Hspg2/Dcn/Lum/Ogn/Prelp/Sdc2/Has1	8
tdT_Expression	cluster_11_down	R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	4/134	25/8828	0.000501253299047948	0.00543024407301943	0.00460801278423025	Bgn/Hspg2/Dcn/Sdc2	4
tdT_Expression	cluster_11_down	R-MMU-203615	eNOS activation	3/134	12/8828	0.00068056745696855	0.00691201323483683	0.00586541689887369	Ddah2/Cygb/Cav1	3
tdT_Expression	cluster_11_down	R-MMU-75205	Dissolution of Fibrin Clot	3/134	12/8828	0.00068056745696855	0.00691201323483683	0.00586541689887369	Plat/Anxa2/Serpine2	3
tdT_Expression	cluster_11_down	R-MMU-2022857	Keratan sulfate degradation	3/134	13/8828	0.000874947089789873	0.00861690315702148	0.00731215749680851	Lum/Ogn/Prelp	3
tdT_Expression	cluster_11_down	R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	4/134	34/8828	0.00165352070517968	0.0153865365796823	0.0130567533081029	Adamts2/Thbs2/Adamts1/Adamts5	4
tdT_Expression	cluster_11_down	R-MMU-202131	Metabolism of nitric oxide: eNOS activation and regulation	3/134	16/8828	0.0016570116316581	0.0153865365796823	0.0130567533081029	Ddah2/Cygb/Cav1	3
tdT_Expression	cluster_11_down	R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	6/134	106/8828	0.0054009688974219	0.0487587469906144	0.0413758436001327	Col3a1/Col1a1/Col1a2/Cd34/Npdc1/Cd81	6
tdT_Expression	cluster_11_up	R-MMU-390522	Striated Muscle Contraction	15/167	33/8828	5.82134004052602e-18	1.90939953329253e-15	1.66061384313953e-15	Tcap/Tnni2/Tnnt3/Tnnc2/Myl1/Acta1/Neb/Tpm2/Tpm1/Mybpc2/Mybpc1/Actn3/Actn2/Des/Tnnt1	15
tdT_Expression	cluster_11_up	R-MMU-397014	Muscle contraction	20/167	177/8828	1.05325735679856e-10	1.72734206514963e-08	1.5022775983811e-08	Tcap/Tnni2/Tnnt3/Tnnc2/Myl1/Mylpf/Acta1/Atp2a1/Neb/Trdn/Tpm2/Tpm1/Mybpc2/Mybpc1/Actn3/Actn2/Des/Fxyd2/Atp2b1/Tnnt1	20
tdT_Expression	cluster_11_up	R-MMU-1222556	ROS and RNS production in phagocytes	6/167	36/8828	5.09651986454643e-05	0.00411731346487846	0.00358084707632241	Ncf2/Cybb/Atp6v0c/Cyba/Atp6v0b/Atp6v1b2	6
tdT_Expression	cluster_11_up	R-MMU-1679131	Trafficking and processing of endosomal TLR	4/167	12/8828	5.43218266900622e-05	0.00411731346487846	0.00358084707632241	Ctss/Unc93b1/Lgmn/Ctsb	4
tdT_Expression	cluster_11_up	R-MMU-977606	Regulation of Complement cascade	6/167	38/8828	7.00096398700118e-05	0.00411731346487846	0.00358084707632241	C1qc/C1qa/C1qb/C5ar1/C3ar1/Cfp	6
tdT_Expression	cluster_11_up	R-MMU-375276	Peptide ligand-binding receptors	13/167	194/8828	7.53167097233864e-05	0.00411731346487846	0.00358084707632241	C5ar1/Pf4/C3ar1/Ccl9/Ccl6/Cxcl2/Ccl12/Ccl3/Ccl4/Psap/Cxcl16/Ednrb/Ccl7	13
tdT_Expression	cluster_11_up	R-MMU-380108	Chemokine receptors bind chemokines	7/167	60/8828	0.00012702582988534	0.0059520674574845	0.00517654133818454	Pf4/Cxcl2/Ccl12/Ccl3/Ccl4/Cxcl16/Ccl7	7
tdT_Expression	cluster_11_up	R-MMU-166658	Complement cascade	6/167	49/8828	0.000298647886232532	0.0115288020518698	0.010026653902621	C1qc/C1qa/C1qb/C5ar1/C3ar1/Cfp	6
tdT_Expression	cluster_11_up	R-MMU-114608	Platelet degranulation 	9/167	115/8828	0.000316339080691549	0.0115288020518698	0.010026653902621	Pf4/F13a1/Plek/Actn2/Trf/Aldoa/Srgn/Selenop/Psap	9
tdT_Expression	cluster_11_up	R-MMU-76005	Response to elevated platelet cytosolic Ca2+	9/167	120/8828	0.00043401959242948	0.0129108399043398	0.0112286187871505	Pf4/F13a1/Plek/Actn2/Trf/Aldoa/Srgn/Selenop/Psap	9
tdT_Expression	cluster_11_up	R-MMU-70263	Gluconeogenesis	5/167	35/8828	0.000467822214511742	0.0129108399043398	0.0112286187871505	Pgam2/Eno3/Aldoa/Gapdh/Tpi1	5
tdT_Expression	cluster_11_up	R-MMU-166663	Initial triggering of complement	4/167	20/8828	0.000472347801378285	0.0129108399043398	0.0112286187871505	C1qc/C1qa/C1qb/Cfp	4
tdT_Expression	cluster_11_up	R-MMU-917937	Iron uptake and transport	6/167	56/8828	0.000621784065171201	0.0156880902597041	0.0136440066122587	Trf/Fth1/Atp6v0c/Hmox1/Atp6v0b/Atp6v1b2	6
tdT_Expression	cluster_11_up	R-MMU-2132295	MHC class II antigen presentation	8/167	105/8828	0.000814969499653999	0.0190935711347508	0.0166057695042281	Ctss/Ctsc/Cd74/Lgmn/Ctsb/Ctsh/Ctsa/Ctsd	8
tdT_Expression	cluster_11_up	R-MMU-2029481	FCGR activation	3/167	13/8828	0.00165392818377039	0.033719103513996	0.0293256644810427	Fcgr2b/Fcgr1/Lyn	3
tdT_Expression	cluster_11_up	R-MMU-416700	Other semaphorin interactions	3/167	13/8828	0.00165392818377039	0.033719103513996	0.0293256644810427	Tyrobp/Trem2/Ptprc	3
tdT_Expression	cluster_11_up	R-MMU-373076	Class A/1 (Rhodopsin-like receptors)	14/167	304/8828	0.00183477780931063	0.033719103513996	0.0293256644810427	C5ar1/Pf4/C3ar1/Ccl9/Ccl6/Cxcl2/Ccl12/Ccl3/Ccl4/Ptafr/Psap/Cxcl16/Ednrb/Ccl7	14
tdT_Expression	cluster_11_up	R-MMU-1236975	Antigen processing-Cross presentation	7/167	93/8828	0.00185043860747539	0.033719103513996	0.0293256644810427	Mrc1/Ncf2/Cybb/Fcgr1/H2-K1/B2m/Cyba	7
tdT_Expression	cluster_11_up	R-MMU-76002	Platelet activation, signaling and aggregation	12/167	241/8828	0.0020331705906973	0.0340450080111965	0.0296091051701998	Fcer1g/Pf4/F13a1/Plek/Actn2/Trf/Aldoa/Srgn/Selenop/Lyn/Psap/Gna13	12
tdT_Expression	cluster_11_up	R-MMU-166786	Creation of C4 and C2 activators	3/167	14/8828	0.00207591512263393	0.0340450080111965	0.0296091051701998	C1qc/C1qa/C1qb	3
tdT_Expression	cluster_11_up	R-MMU-3299685	Detoxification of Reactive Oxygen Species	4/167	31/8828	0.00260919245147123	0.0389006874582984	0.0338321126482634	Ncf2/Cybb/Cyba/Gpx1	4
tdT_Expression	cluster_11_up	R-MMU-917977	Transferrin endocytosis and recycling	4/167	31/8828	0.00260919245147123	0.0389006874582984	0.0338321126482634	Trf/Atp6v0c/Atp6v0b/Atp6v1b2	4
tdT_Expression	cluster_11_up	R-MMU-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	6/167	78/8828	0.00349692371026759	0.0498691729116421	0.0433714565438223	Fcgr2b/Myh2/Pld4/Fcgr1/Lyn/Arpc3	6
tdT_Expression	cluster_12_down	R-MMU-1799339	SRP-dependent cotranslational protein targeting to membrane	26/71	91/8828	5.55498883593815e-35	1.89958021056996e-32	1.73631096941379e-32	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	26/71	93/8828	1.06419059415684e-34	1.89958021056996e-32	1.73631096941379e-32	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-72689	Formation of a pool of free 40S subunits	26/71	100/8828	9.14242207329576e-34	1.0879482267222e-31	9.94438892183048e-32	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-156827	L13a-mediated translational silencing of Ceruloplasmin expression	26/71	110/8828	1.47752090038572e-32	1.31868740359425e-30	1.20534599768309e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	26/71	111/8828	1.91988689365578e-32	1.37079924207022e-30	1.25297881480693e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-927802	Nonsense-Mediated Decay (NMD)	26/71	113/8828	3.21536033495399e-32	1.63983377082654e-30	1.49888978020412e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	26/71	113/8828	3.21536033495399e-32	1.63983377082654e-30	1.49888978020412e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-72613	Eukaryotic Translation Initiation	26/71	118/8828	1.11582986362829e-31	4.42612512572555e-30	4.04569892075755e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-72737	Cap-dependent Translation Initiation	26/71	118/8828	1.11582986362829e-31	4.42612512572555e-30	4.04569892075755e-30	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	21/71	82/8828	5.15961704409948e-27	1.80660173201776e-25	1.65132400685686e-25	Atp5l/Ndufs5/Atp5e/Atp5c1/Ndufb9/Atp5j2/Ndufb11/Atp5b/Ndufb5/Atp5g2/Ndufa5/Atp5h/Atp5j/Ndufa13/Ndufv2/Ndufa12/Ndufb3/Atp5d/Ndufa8/Ndufa6/Ndufb8	21
tdT_Expression	cluster_12_down	R-MMU-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	26/71	175/8828	6.57866176925234e-27	1.80660173201776e-25	1.65132400685686e-25	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-72312	rRNA processing	26/71	175/8828	6.57866176925234e-27	1.80660173201776e-25	1.65132400685686e-25	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-8868773	rRNA processing in the nucleus and cytosol	26/71	175/8828	6.57866176925234e-27	1.80660173201776e-25	1.65132400685686e-25	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-1428517	The citric acid (TCA) cycle and respiratory electron transport	23/71	133/8828	2.51623627174015e-25	6.41640249293738e-24	5.86491161082291e-24	Atp5l/Ndufs5/Atp5e/Atp5c1/Ndufb9/Atp5j2/Ndufb11/Atp5b/Ndufb5/Atp5g2/Ndufa5/Atp5h/Atp5j/Vdac1/Ndufa13/Ndufv2/Ndufa12/Sdhb/Ndufb3/Atp5d/Ndufa8/Ndufa6/Ndufb8	23
tdT_Expression	cluster_12_down	R-MMU-72766	Translation	26/71	223/8828	4.37162061217655e-24	1.04044570569802e-22	9.51019220894548e-23	Rpl24/Rpl13/Rpl18a/Rpl12/Rpl18/Rpl15/Rplp0/Rps13/Rpl27a/Rpl28/Rpl32/Rps3/Rpl19/Rps7/Rps18/Rpl8/Rpl26/Rpsa/Rps14/Rpl11/Rps5/Rpl7/Rps3a1/Rps23/Rps19/Rps15a	26
tdT_Expression	cluster_12_down	R-MMU-163210	Formation of ATP by chemiosmotic coupling	9/71	18/8828	3.82630187755685e-15	8.03523394286938e-14	7.34460422317414e-14	Atp5l/Atp5e/Atp5c1/Atp5j2/Atp5b/Atp5g2/Atp5h/Atp5j/Atp5d	9
tdT_Expression	cluster_12_down	R-MMU-8949613	Cristae formation	9/71	18/8828	3.82630187755685e-15	8.03523394286938e-14	7.34460422317414e-14	Atp5l/Atp5e/Atp5c1/Atp5j2/Atp5b/Atp5g2/Atp5h/Atp5j/Atp5d	9
tdT_Expression	cluster_12_down	R-MMU-6799198	Complex I biogenesis	12/71	54/8828	7.28877214007677e-15	1.44560647444856e-13	1.32135635287942e-13	Ndufs5/Ndufb9/Ndufb11/Ndufb5/Ndufa5/Ndufa13/Ndufv2/Ndufa12/Ndufb3/Ndufa8/Ndufa6/Ndufb8	12
tdT_Expression	cluster_12_down	R-MMU-611105	Respiratory electron transport	12/71	59/8828	2.30608004388217e-14	4.33300302982071e-13	3.96058068478379e-13	Ndufs5/Ndufb9/Ndufb11/Ndufb5/Ndufa5/Ndufa13/Ndufv2/Ndufa12/Ndufb3/Ndufa8/Ndufa6/Ndufb8	12
tdT_Expression	cluster_12_down	R-MMU-72695	Formation of the ternary complex, and subsequently, the 43S complex	11/71	51/8828	1.50218099261629e-13	2.68139307182008e-12	2.45092688268974e-12	Rps13/Rps3/Rps7/Rps18/Rpsa/Rps14/Rps5/Rps3a1/Rps23/Rps19/Rps15a	11
tdT_Expression	cluster_12_down	R-MMU-1592230	Mitochondrial biogenesis	9/71	26/8828	2.337158821716e-13	3.97316999691719e-12	3.63167536206496e-12	Atp5l/Atp5e/Atp5c1/Atp5j2/Atp5b/Atp5g2/Atp5h/Atp5j/Atp5d	9
tdT_Expression	cluster_12_down	R-MMU-72649	Translation initiation complex formation	11/71	58/8828	6.87312160025232e-13	1.06682800490873e-11	9.75133957015204e-12	Rps13/Rps3/Rps7/Rps18/Rpsa/Rps14/Rps5/Rps3a1/Rps23/Rps19/Rps15a	11
tdT_Expression	cluster_12_down	R-MMU-72702	Ribosomal scanning and start codon recognition	11/71	58/8828	6.87312160025232e-13	1.06682800490873e-11	9.75133957015204e-12	Rps13/Rps3/Rps7/Rps18/Rpsa/Rps14/Rps5/Rps3a1/Rps23/Rps19/Rps15a	11
tdT_Expression	cluster_12_down	R-MMU-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	11/71	59/8828	8.39536429930455e-13	1.24881043952155e-11	1.14147497051948e-11	Rps13/Rps3/Rps7/Rps18/Rpsa/Rps14/Rps5/Rps3a1/Rps23/Rps19/Rps15a	11
tdT_Expression	cluster_12_down	R-MMU-9613829	Chaperone Mediated Autophagy	4/71	22/8828	2.51890002276436e-05	0.000359698923250751	0.000328782739813454	Hsp90ab1/Ubb/Park7/Hspa8	4
tdT_Expression	cluster_12_down	R-MMU-1268020	Mitochondrial protein import	3/71	10/8828	5.74570821423392e-05	0.000788929935569811	0.00072112127385122	Atp5b/Atp5g2/Ndufb8	3
tdT_Expression	cluster_12_down	R-MMU-1852241	Organelle biogenesis and maintenance	9/71	224/8828	7.04358536276756e-05	0.000931318509077044	0.000851271525324735	Atp5l/Atp5e/Atp5c1/Atp5j2/Atp5b/Atp5g2/Atp5h/Atp5j/Atp5d	9
tdT_Expression	cluster_12_down	R-MMU-9612973	Autophagy	6/71	114/8828	0.000294039976473951	0.00374900970004288	0.00342678168071146	Hsp90ab1/Ubb/Park7/Hspa8/Vdac1/Map1lc3a	6
tdT_Expression	cluster_12_down	R-MMU-5205685	Pink/Parkin Mediated Mitophagy	3/71	22/8828	0.000688005735958204	0.00846958785300272	0.0077416253410905	Ubb/Vdac1/Map1lc3a	3
tdT_Expression	cluster_12_down	R-MMU-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	4/71	56/8828	0.00102934920319239	0.0122492555179894	0.011196429929461	Psma3/Hspb1/Ubb/Hspa8	4
tdT_Expression	cluster_12_down	R-MMU-5205647	Mitophagy	3/71	29/8828	0.00156797264838794	0.0175895121360732	0.0160776905858254	Ubb/Vdac1/Map1lc3a	3
tdT_Expression	cluster_12_down	R-MMU-9609507	Protein localization	5/71	106/8828	0.00157665094777126	0.0175895121360732	0.0160776905858254	Ubb/Atp5b/Atp5g2/Vapa/Ndufb8	5
tdT_Expression	cluster_12_down	R-MMU-9615710	Microautophagy	3/71	33/8828	0.0022880256097519	0.0247522770509524	0.0226248146418848	Ubb/Park7/Hspa8	3
tdT_Expression	cluster_12_down	R-MMU-70263	Gluconeogenesis	3/71	35/8828	0.00271337140624462	0.0284903997655685	0.0260416450754128	Aldoa/Gapdh/Mdh1	3
tdT_Expression	cluster_12_down	R-MMU-70326	Glucose metabolism	4/71	81/8828	0.00401077789477027	0.0409099345266567	0.0373937187181589	Aldoa/Gapdh/Pkm/Mdh1	4
tdT_Expression	cluster_12_down	R-MMU-3371568	Attenuation phase	2/71	13/8828	0.00469768356292696	0.0465853619990257	0.0425813422370572	Hsp90ab1/Hspa8	2
tdT_Expression	cluster_12_down	R-MMU-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	4/71	86/8828	0.00496778529093872	0.0479324148341925	0.0438126156526601	Psma3/Hspb1/Ubb/Hspa8	4
tdT_Expression	cluster_12_up	R-MMU-1474244	Extracellular matrix organization	5/7	271/8828	5.24852481936083e-07	1.92983694917925e-05	5.80402089978721e-06	Col1a2/Fn1/Col12a1/Col11a1/Comp	5
tdT_Expression	cluster_12_up	R-MMU-8874081	MET activates PTK2 signaling	3/7	26/8828	7.87688550685407e-07	1.92983694917925e-05	5.80402089978721e-06	Col1a2/Fn1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-1474228	Degradation of the extracellular matrix	4/7	130/8828	1.51878933339362e-06	2.2511338310929e-05	6.7703273115576e-06	Col1a2/Fn1/Col12a1/Col11a1	4
tdT_Expression	cluster_12_up	R-MMU-8875878	MET promotes cell motility	3/7	36/8828	2.15575810104476e-06	2.2511338310929e-05	6.7703273115576e-06	Col1a2/Fn1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-3000171	Non-integrin membrane-ECM interactions	3/7	39/8828	2.75649040541988e-06	2.2511338310929e-05	6.7703273115576e-06	Col1a2/Fn1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-8948216	Collagen chain trimerization	3/7	39/8828	2.75649040541988e-06	2.2511338310929e-05	6.7703273115576e-06	Col1a2/Col12a1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-3000178	ECM proteoglycans	3/7	44/8828	3.98783119746359e-06	2.79148183822451e-05	8.39543409992334e-06	Col1a2/Fn1/Comp	3
tdT_Expression	cluster_12_up	R-MMU-1442490	Collagen degradation	3/7	55/8828	7.86990169444226e-06	4.77194175587573e-05	1.43517045289496e-05	Col1a2/Col12a1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	3/7	57/8828	8.77134479781749e-06	4.77194175587573e-05	1.43517045289496e-05	Col1a2/Col12a1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-1650814	Collagen biosynthesis and modifying enzymes	3/7	59/8828	9.73865664464435e-06	4.77194175587573e-05	1.43517045289496e-05	Col1a2/Col12a1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-216083	Integrin cell surface interactions	3/7	71/8828	1.70518034917288e-05	7.57175719161907e-05	2.27722020800574e-05	Col1a2/Fn1/Comp	3
tdT_Expression	cluster_12_up	R-MMU-6806834	Signaling by MET	3/7	73/8828	1.85430788366181e-05	7.57175719161907e-05	2.27722020800574e-05	Col1a2/Fn1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-1474290	Collagen formation	3/7	81/8828	2.53678132679349e-05	9.56171423176008e-05	2.8757035283489e-05	Col1a2/Col12a1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-76009	Platelet Aggregation (Plug Formation)	2/7	34/8828	0.000298733533219825	0.00104556736626939	0.000314456350757711	Col1a2/Fn1	2
tdT_Expression	cluster_12_up	R-MMU-9006934	Signaling by Receptor Tyrosine Kinases	3/7	399/8828	0.0027990375967886	0.00914352281617608	0.00274993167403792	Col1a2/Fn1/Col11a1	3
tdT_Expression	cluster_12_up	R-MMU-202733	Cell surface interactions at the vascular wall	2/7	110/8828	0.0031017721829847	0.00949917731039063	0.00285689543169643	Col1a2/Fn1	2
tdT_Expression	cluster_12_up	R-MMU-1566977	Fibronectin matrix formation	1/7	10/8828	0.00790509825833419	0.0215194341476875	0.00647201026998121	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-75892	Platelet Adhesion to exposed collagen	1/7	10/8828	0.00790509825833419	0.0215194341476875	0.00647201026998121	Col1a2	1
tdT_Expression	cluster_12_up	R-MMU-430116	GP1b-IX-V activation signalling	1/7	11/8828	0.00869265374849004	0.0224178965092638	0.0067422245140643	Col1a2	1
tdT_Expression	cluster_12_up	R-MMU-2022857	Keratan sulfate degradation	1/7	13/8828	0.0102661572297824	0.0251520852129669	0.00756453690615546	Fmod	1
tdT_Expression	cluster_12_up	R-MMU-2214320	Anchoring fibril formation	1/7	14/8828	0.0110521058286926	0.0252190630796426	0.00758468062545643	Col1a2	1
tdT_Expression	cluster_12_up	R-MMU-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	1/7	15/8828	0.0118375194047302	0.0252190630796426	0.00758468062545643	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-372708	p130Cas linkage to MAPK signaling for integrins	1/7	15/8828	0.0118375194047302	0.0252190630796426	0.00758468062545643	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-3000170	Syndecan interactions	1/7	16/8828	0.0126223982614382	0.0257707297837696	0.00775059542369011	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-2243919	Crosslinking of collagen fibrils	1/7	18/8828	0.0141905530303423	0.0268295379701773	0.00806903397599317	Col1a2	1
tdT_Expression	cluster_12_up	R-MMU-76002	Platelet activation, signaling and aggregation	2/7	241/8828	0.0142360813719308	0.0268295379701773	0.00806903397599317	Col1a2/Fn1	2
tdT_Expression	cluster_12_up	R-MMU-2022854	Keratan sulfate biosynthesis	1/7	27/8828	0.0212208608845791	0.0358559373567026	0.0107837405584068	Fmod	1
tdT_Expression	cluster_12_up	R-MMU-354192	Integrin alphaIIb beta3 signaling	1/7	27/8828	0.0212208608845791	0.0358559373567026	0.0107837405584068	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-9006921	Integrin signaling	1/7	27/8828	0.0212208608845791	0.0358559373567026	0.0107837405584068	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-1638074	Keratan sulfate/keratin metabolism	1/7	33/8828	0.0258838202331786	0.042008163310568	0.0126340340783663	Fmod	1
tdT_Expression	cluster_12_up	R-MMU-114604	GPVI-mediated activation cascade	1/7	34/8828	0.0266591258907534	0.042008163310568	0.0126340340783663	Col1a2	1
tdT_Expression	cluster_12_up	R-MMU-2129379	Molecules associated with elastic fibres	1/7	35/8828	0.0274339025701669	0.042008163310568	0.0126340340783663	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-5674135	MAP2K and MAPK activation	1/7	39/8828	0.0305277255200631	0.0453290469843361	0.0136327960855146	Fn1	1
tdT_Expression	cluster_12_up	R-MMU-1566948	Elastic fibre formation	1/7	42/8828	0.0328425531871092	0.0473319148873044	0.0142351623721216	Fn1	1
tdT_Expression	cluster_13_down	R-MMU-1679131	Trafficking and processing of endosomal TLR	4/51	12/8828	4.7271215640517e-07	7.2324959929991e-05	5.8715825742958e-05	Ctsb/Ctss/Lgmn/Unc93b1	4
